age,fnlwgt,edu.num,capital.gain,capital.loss,hours_week,native_country
95,149784,13,7688,0,40,Denmark
67,201293,9,0,0,38,Denmark
91,128764,4,0,0,20,Denmark
90,27444,10,0,0,40,Denmark
59,62438,13,0,0,40,Denmark
40,151726,12,0,0,40,Denmark
66,29841,13,0,0,40,Denmark
40,131608,10,0,0,40,Denmark
35,110562,13,0,0,40,Denmark
65,190541,9,0,0,47,Denmark
78,33142,14,0,0,60,Denmark
79,139272,13,99999,0,60,Denmark
40,234633,10,0,0,40,Denmark
71,238386,10,0,0,40,Denmark
69,460835,9,0,0,55,Denmark
60,243190,10,0,0,20,Denmark
75,97855,14,0,0,50,Denmark
55,77146,13,0,1887,50,Denmark
45,200863,10,0,0,40,Denmark
71,41107,13,0,0,40,Denmark
64,77415,7,0,0,50,Denmark
58,236770,10,0,0,50,Denmark
73,173093,10,0,1887,40,Denmark
94,235124,11,0,0,40,Denmark
68,282604,7,7688,0,60,Denmark
53,199288,7,0,0,90,Denmark
76,191659,10,0,1887,65,Denmark
94,43285,10,0,0,20,Denmark
91,160837,7,0,0,40,Denmark
69,230574,6,0,0,25,Denmark
53,176178,9,0,0,40,Denmark
82,116358,14,0,0,40,Denmark
40,253873,10,0,0,25,Denmark
38,107787,11,0,0,40,Denmark
49,519627,9,0,0,25,Denmark
38,191460,7,0,0,40,Denmark
45,198282,14,15024,0,40,Denmark
35,214858,13,0,0,40,Denmark
37,64875,11,0,0,60,Denmark
59,675421,5,594,0,40,Denmark
83,134768,8,0,0,40,Denmark
62,207342,10,0,0,40,Denmark
40,64830,12,0,0,45,Denmark
64,220066,13,14344,0,50,Denmark
71,82521,13,15024,0,40,Denmark
81,176711,13,0,0,40,Denmark
63,217421,10,0,0,30,Denmark
82,111900,12,0,0,30,Denmark
94,196943,10,0,0,25,Denmark
82,481987,9,0,0,40,Denmark
51,184506,7,0,419,3,Denmark
98,121313,6,0,0,40,Denmark
39,158420,13,0,0,70,Denmark
63,256000,15,99999,0,60,Denmark
40,183892,10,7298,0,44,Denmark
74,42734,9,0,0,40,Denmark
50,181773,9,0,0,40,Denmark
39,184945,10,0,0,35,Denmark
41,107248,11,0,0,45,Denmark
69,215382,14,4787,0,40,Denmark
46,122999,9,0,0,40,Denmark
79,758700,5,3781,0,50,Denmark
56,166606,9,0,0,40,Denmark
63,192060,13,0,0,30,Denmark
37,340939,5,3471,0,40,Denmark
76,205708,10,0,0,40,Denmark
87,67450,16,0,0,40,Denmark
98,242077,9,0,0,40,Denmark
61,129573,9,0,0,44,Denmark
58,181132,9,0,0,40,Denmark
49,212302,10,0,0,40,Denmark
40,83411,10,0,1408,40,Denmark
67,148751,10,0,0,35,Denmark
90,317681,7,0,0,10,Denmark
75,103986,9,0,1590,40,Denmark
52,30602,4,0,0,40,Denmark
52,172893,10,0,0,30,Denmark
56,211804,13,15024,0,50,Denmark
93,312055,13,0,0,45,Denmark
58,65390,13,0,0,50,Denmark
53,200500,4,0,0,45,Denmark
54,241962,13,0,0,40,Denmark
77,78530,9,0,0,65,Denmark
52,189950,13,0,0,55,Denmark
72,111387,10,0,1579,40,Denmark
54,241951,9,0,0,45,Denmark
56,343059,10,0,0,40,Denmark
47,302465,8,0,1741,40,Denmark
94,156843,14,0,1564,54,Denmark
72,79728,10,0,0,40,Denmark
85,55284,9,0,0,35,Denmark
36,509364,9,0,0,30,Denmark
84,117927,10,0,0,40,Denmark
37,137651,10,0,0,40,Denmark
51,131060,4,0,0,25,Denmark
78,346963,13,0,0,40,Denmark
46,183611,10,3137,0,50,Denmark
75,134737,11,0,0,40,Denmark
71,36503,10,0,0,40,Denmark
42,250121,7,0,0,40,Denmark
60,330535,9,3325,0,40,Denmark
36,387776,10,0,0,40,Denmark
93,41474,6,0,0,40,Denmark
51,318972,10,0,0,65,Denmark
37,86143,10,0,0,40,Denmark
74,181139,10,0,0,40,Denmark
55,326232,13,0,2547,50,Denmark
66,153976,14,0,0,40,Denmark
52,59469,5,0,0,25,Denmark
45,127139,10,0,0,40,Denmark
50,136343,9,0,0,40,Denmark
43,350624,8,0,0,40,Denmark
41,177351,13,0,2174,40,Denmark
39,166149,9,0,2206,30,Denmark
39,121523,7,0,0,60,Denmark
86,267396,13,0,0,40,Denmark
51,83045,5,0,0,40,Denmark
76,160449,9,0,0,44,Denmark
42,124137,15,0,2415,35,Denmark
80,287681,10,0,0,36,Denmark
89,154194,9,0,0,40,Denmark
65,295127,9,0,0,84,Denmark
66,240521,9,7298,0,40,Denmark
41,244087,9,0,0,52,Denmark
55,356250,15,0,0,35,Denmark
59,293791,13,0,0,50,Denmark
37,44308,13,0,0,40,Denmark
56,210527,10,0,0,40,Denmark
48,151763,14,0,0,25,Denmark
37,267581,9,0,0,40,Denmark
55,100188,10,0,0,24,Denmark
54,111746,10,0,0,40,Denmark
74,171091,9,0,0,40,Denmark
70,355645,5,0,0,20,Denmark
67,137678,10,0,0,40,Denmark
82,70894,12,0,0,40,Denmark
90,171306,9,0,0,3,Denmark
91,100997,10,0,0,40,Denmark
43,63921,3,0,0,40,Denmark
92,32897,9,0,0,25,Denmark
85,251854,9,0,0,40,Denmark
78,345121,6,0,0,25,Denmark
53,86220,13,0,0,40,Denmark
93,172845,11,0,0,30,Denmark
72,171398,6,0,0,40,Denmark
77,174391,9,0,0,40,Denmark
92,207058,9,0,0,37,Denmark
51,291251,9,0,0,40,Denmark
91,224377,9,0,0,40,Denmark
90,105813,9,0,0,40,Denmark
91,180916,10,0,0,38,Denmark
59,122749,11,0,0,20,Denmark
77,31069,11,4386,0,40,Denmark
55,284343,12,0,0,40,Denmark
70,319371,13,15024,0,40,Denmark
75,174224,11,0,0,40,Denmark
64,183958,9,0,0,8,Denmark
90,127772,9,3103,0,44,Denmark
99,80651,9,0,0,55,Denmark
47,62793,9,0,0,40,Denmark
44,191712,13,0,1590,40,Denmark
71,237532,9,0,0,54,Denmark
61,20179,14,0,0,40,Denmark
99,311376,13,0,0,40,Denmark
65,432565,11,0,0,40,Denmark
41,329980,13,0,2415,60,Denmark
48,125190,9,0,0,40,Denmark
74,342946,7,0,0,38,Denmark
77,219835,11,0,0,40,Denmark
42,123429,6,0,0,40,Denmark
38,69209,13,3818,0,30,Denmark
47,66356,9,0,0,40,Denmark
59,195897,10,0,0,50,Denmark
75,153132,13,7688,0,52,Denmark
66,230875,7,0,0,40,Denmark
99,92298,13,0,0,10,Denmark
63,185145,16,0,0,40,Denmark
84,297296,9,0,0,40,Denmark
58,164849,5,1409,0,5,Denmark
42,145214,9,0,0,40,Denmark
50,242341,4,0,0,40,Denmark
94,240542,10,0,0,48,Denmark
43,104772,9,0,0,48,Denmark
43,152802,10,0,0,8,Denmark
55,181666,9,0,0,40,Denmark
49,415520,7,0,0,20,Denmark
68,258761,9,0,0,50,Denmark
69,88842,13,7298,0,40,Denmark
95,356717,10,0,0,25,Denmark
57,158438,10,0,0,60,Denmark
51,206206,13,0,0,40,Denmark
67,51816,9,0,0,40,Denmark
39,253814,10,0,0,40,Denmark
63,161745,13,0,1980,60,Denmark
53,162947,3,0,0,40,Denmark
47,163027,9,0,0,50,Denmark
58,146788,4,0,0,40,Denmark
99,73309,9,0,0,55,Denmark
83,143867,10,0,0,40,Denmark
71,104216,15,0,0,25,Denmark
85,345705,9,0,0,45,Denmark
38,133770,12,0,0,50,Denmark
52,209392,9,0,0,35,Denmark
79,262345,10,0,0,6,Denmark
83,277545,13,0,0,40,Denmark
75,174525,9,3942,0,40,Denmark
63,490332,10,0,0,45,Denmark
96,211570,7,0,0,40,Denmark
43,374918,8,0,0,40,Denmark
55,106728,13,5178,0,60,Denmark
40,173649,9,0,0,40,Denmark
85,174597,13,0,0,40,Denmark
91,233533,10,0,0,60,Denmark
85,169785,14,0,0,40,Denmark
65,133169,11,0,0,40,Denmark
43,198824,11,0,0,35,Denmark
75,174056,4,0,0,40,Denmark
69,188696,11,0,0,40,Denmark
81,90692,9,0,0,40,Denmark
55,271933,13,0,1741,45,Denmark
86,102359,13,0,0,30,Denmark
39,213668,14,0,0,56,Denmark
86,294789,10,0,0,25,Denmark
55,157599,10,0,0,25,Denmark
45,134935,8,0,0,40,Denmark
54,466224,10,0,0,40,Denmark
43,111985,9,0,0,50,Denmark
82,264627,10,0,0,40,Denmark
59,213427,9,0,0,40,Denmark
84,279015,10,0,0,65,Denmark
56,165937,9,0,0,50,Denmark
39,188343,9,0,0,40,Denmark
53,158609,11,0,0,8,Denmark
70,193036,10,0,0,40,Denmark
68,198632,10,0,0,50,Denmark
84,175912,9,914,0,40,Denmark
39,192773,10,0,0,35,Denmark
55,101387,9,0,0,50,Denmark
76,60783,10,0,0,70,Denmark
84,183224,10,0,0,35,Denmark
58,100776,11,0,0,40,Denmark
58,57600,16,0,0,40,Denmark
97,174063,10,0,0,40,Denmark
57,306495,9,0,0,40,Denmark
76,249741,10,0,0,40,Denmark
87,93021,9,0,0,40,Denmark
41,49626,9,0,0,40,Denmark
38,63062,10,0,0,60,Denmark
80,320835,13,0,0,50,Denmark
74,123727,10,0,0,21,Denmark
48,110517,16,4064,0,40,Denmark
97,149670,10,4064,0,15,Denmark
89,172425,11,0,0,20,Denmark
84,216116,5,0,0,40,Denmark
92,174209,9,0,0,45,Denmark
96,175083,9,0,0,20,Denmark
91,129059,10,0,0,30,Denmark
49,121313,9,0,0,40,Denmark
49,181317,9,0,0,40,Denmark
63,166851,14,0,0,13,Denmark
81,29616,9,0,0,65,Denmark
85,105582,10,7688,0,50,Denmark
39,124993,9,0,0,40,Denmark
40,148509,10,0,0,30,Denmark
61,230246,5,0,0,40,Denmark
48,117881,7,0,0,40,Denmark
49,203408,13,7688,0,50,Denmark
67,446219,6,0,0,40,Denmark
71,110331,9,0,0,65,Denmark
91,207946,9,0,0,52,Denmark
89,45537,14,0,0,40,Denmark
87,188330,9,0,0,25,Denmark
84,147629,9,0,0,60,Denmark
86,153799,2,0,0,40,Denmark
47,203776,6,0,0,50,Denmark
94,168071,13,7298,0,50,Denmark
69,348430,2,0,0,40,Denmark
92,103407,9,0,0,40,Denmark
66,152046,7,0,0,35,Denmark
83,153205,13,0,0,45,Denmark
38,326104,10,0,0,50,Denmark
99,238162,13,0,0,45,Denmark
85,221336,9,0,0,40,Denmark
52,180656,10,0,0,40,Denmark
80,145329,9,401,0,20,Denmark
84,315776,14,8614,0,52,Denmark
49,150516,9,0,0,3,Denmark
44,325802,12,0,0,24,Denmark
72,133985,6,0,0,40,Denmark
59,269329,11,8614,0,45,Denmark
95,183203,9,0,0,50,Denmark
40,76127,12,0,0,35,Denmark
90,195891,13,0,0,55,Denmark
60,162137,9,0,0,40,Denmark
52,37672,11,0,0,40,Denmark
67,161708,9,0,0,45,Denmark
92,80616,6,0,0,27,Denmark
82,209276,9,0,0,40,Denmark
58,34443,10,0,0,50,Denmark
98,192835,13,0,1977,55,Denmark
74,203240,10,0,0,40,Denmark
85,102308,10,0,0,40,Denmark
91,40829,7,0,0,25,Denmark
78,60726,9,0,0,30,Denmark
60,116677,9,0,0,40,Denmark
44,57067,9,0,0,45,Denmark
91,304906,13,0,0,40,Denmark
93,101590,15,0,0,20,Denmark
71,258102,3,0,0,40,Denmark
44,241185,9,0,0,40,Denmark
49,124827,11,0,0,40,Denmark
69,76625,9,0,0,40,Denmark
42,263339,9,0,0,40,Denmark
71,135645,14,0,0,20,Denmark
44,245626,9,0,0,60,Denmark
63,210781,13,0,0,40,Denmark
50,235786,12,0,0,50,Denmark
39,160167,6,0,0,70,Denmark
73,30731,9,7298,0,40,Denmark
35,314375,11,0,0,40,Denmark
84,81528,9,0,0,60,Denmark
89,182854,9,0,0,45,Denmark
56,296798,7,0,1340,40,Denmark
65,194426,13,15024,0,40,Denmark
45,70645,10,0,0,20,Denmark
82,141807,13,0,0,60,Denmark
73,112871,7,0,0,30,Denmark
43,71344,14,0,0,40,Denmark
75,341410,10,0,0,15,Denmark
87,118941,13,0,0,40,Denmark
84,159755,11,0,0,50,Denmark
84,128509,3,0,0,40,Denmark
55,229125,7,0,0,40,Denmark
72,142756,13,0,0,50,Denmark
38,243871,10,0,0,45,Denmark
83,213140,11,7688,0,40,Denmark
35,196857,9,0,0,40,Denmark
36,138626,10,0,0,40,Denmark
84,161334,9,0,0,25,Denmark
60,273536,4,0,0,49,Denmark
45,115631,10,4101,0,50,Denmark
37,185957,9,0,0,40,Denmark
35,334357,9,0,0,40,Denmark
49,96102,14,0,0,50,Denmark
39,213226,13,0,0,40,Denmark
85,115248,10,0,0,40,Denmark
57,185061,10,0,0,55,Denmark
50,147638,13,0,0,40,Denmark
74,280298,9,0,0,24,Denmark
66,163516,10,0,0,40,Denmark
56,277434,9,0,0,50,Denmark
75,206983,15,0,0,60,Denmark
35,108993,9,0,0,45,Denmark
91,288551,9,0,0,40,Denmark
97,176069,9,0,0,40,Denmark
77,183486,11,0,0,56,Denmark
87,163215,13,10520,0,40,Denmark
43,94692,13,0,0,70,Denmark
83,118462,9,0,0,43,Denmark
53,407068,3,0,0,75,Denmark
59,243587,10,0,0,40,Denmark
42,23074,10,0,0,40,Denmark
97,237735,9,3103,0,40,Denmark
44,188291,2,0,0,40,Denmark
90,284166,15,0,0,50,Denmark
65,423460,7,0,0,36,Denmark
44,287681,4,0,0,25,Denmark
66,509364,9,0,0,40,Denmark
89,139391,10,0,0,24,Denmark
73,91964,10,0,0,40,Denmark
60,117526,10,0,0,45,Denmark
96,91343,10,0,0,40,Denmark
36,336969,13,0,0,28,Denmark
35,255364,10,0,0,40,Denmark
81,167670,13,0,0,40,Denmark
67,211494,9,0,0,40,Denmark
45,136198,13,0,0,15,Denmark
52,409815,10,0,0,40,Denmark
59,188823,9,0,0,42,Denmark
64,146326,14,7688,0,45,Denmark
73,154374,13,0,0,58,Denmark
53,216563,9,0,0,40,Denmark
73,197286,5,0,0,40,Denmark
69,100722,13,0,0,5,Denmark
99,377622,9,0,0,40,Denmark
50,145964,13,0,0,40,Denmark
50,358636,10,2829,0,70,Denmark
53,155489,9,7688,0,55,Denmark
72,57413,10,0,0,15,Denmark
86,320421,9,0,0,50,Denmark
92,174752,9,0,0,40,Denmark
60,229364,14,0,0,45,Denmark
67,157486,6,0,0,40,Denmark
64,92682,9,4865,0,40,Denmark
80,101338,13,0,0,40,Denmark
90,132652,7,0,0,20,Denmark
52,34616,10,0,0,25,Denmark
77,218903,9,0,0,40,Denmark
57,204098,9,0,0,50,Denmark
95,64045,15,99999,0,45,Denmark
53,189763,9,0,0,30,Denmark
56,26248,9,0,0,40,Denmark
71,92079,10,0,0,45,Denmark
51,280071,10,0,0,50,Denmark
89,224059,9,0,0,40,Denmark
43,185520,10,8614,0,40,Denmark
58,265567,7,0,0,35,Denmark
79,106890,11,0,0,40,Denmark
38,39586,14,0,0,20,Denmark
46,153132,13,0,0,45,Denmark
53,209912,13,0,0,50,Denmark
90,144169,9,0,0,50,Denmark
84,50442,10,2977,0,35,Denmark
40,89644,10,0,0,55,Denmark
95,275889,7,0,0,40,Denmark
78,231638,9,0,0,40,Denmark
38,224474,13,4934,0,50,Denmark
71,355259,14,0,0,40,Denmark
61,68330,13,0,0,40,Denmark
58,185410,9,0,0,40,Denmark
37,87653,10,0,0,25,Denmark
84,286853,9,0,0,35,Denmark
57,96710,9,0,0,20,Denmark
38,160143,15,0,0,30,Denmark
64,186925,10,2597,0,48,Denmark
46,109705,10,0,0,32,Denmark
79,94235,9,0,0,40,Denmark
66,225279,10,0,1602,40,Denmark
78,297449,9,0,0,40,Denmark
47,205896,9,0,0,40,Denmark
99,93717,10,7298,0,45,Denmark
93,194710,9,0,0,40,Denmark
86,236391,13,7688,0,40,Denmark
92,189123,9,0,0,40,Denmark
58,358677,9,0,0,35,Denmark
39,199539,9,0,1902,40,Denmark
91,128170,10,7688,0,40,Denmark
66,231238,9,0,0,40,Denmark
59,296152,10,594,0,10,Denmark
96,166003,7,0,0,40,Denmark
83,281437,10,0,0,55,Denmark
76,190231,5,0,0,11,Denmark
42,122026,11,0,0,50,Denmark
96,205527,9,0,0,20,Denmark
76,174102,4,4386,0,50,Denmark
69,125461,13,0,0,65,Denmark
67,184335,4,0,0,30,Denmark
80,211345,10,0,0,40,Denmark
96,147328,14,0,1977,60,Denmark
36,222993,9,0,0,40,Denmark
92,225978,10,0,0,40,Denmark
79,121124,9,0,0,50,Denmark
54,656036,9,0,0,25,Denmark
76,346762,7,0,0,84,Denmark
86,234057,9,0,0,45,Denmark
66,306515,9,0,0,40,Denmark
92,116562,9,0,0,40,Denmark
83,171159,10,0,0,30,Denmark
59,199011,9,0,0,40,Denmark
74,443508,13,0,0,48,Denmark
85,29810,9,0,0,38,Denmark
52,238831,10,0,0,40,Denmark
68,566117,10,0,0,40,Denmark
92,255044,13,0,0,55,Denmark
60,436253,10,0,0,35,Denmark
58,300687,9,0,0,40,Denmark
43,144071,13,0,0,18,Denmark
40,133917,16,0,1902,60,Denmark
68,188767,13,0,0,40,Denmark
94,300777,9,0,0,70,Denmark
82,26987,9,0,0,40,Denmark
45,174395,9,0,0,60,Denmark
40,90290,10,0,0,34,Denmark
80,183735,10,0,0,45,Denmark
68,123273,9,0,0,40,Denmark
72,186916,14,0,0,60,Denmark
77,43554,3,0,2339,40,Denmark
36,178251,12,0,0,30,Denmark
74,255885,10,0,0,50,Denmark
47,64292,10,0,0,50,Denmark
54,194773,14,0,0,50,Denmark
79,133060,10,0,0,60,Denmark
61,258006,10,0,0,40,Denmark
37,92215,9,0,0,40,Denmark
93,33945,9,6849,0,55,Denmark
87,153048,9,0,0,35,Denmark
52,192200,13,0,0,40,Denmark
85,355571,9,0,0,40,Denmark
68,139268,15,0,1977,60,Denmark
97,34402,13,0,0,45,Denmark
71,25955,7,0,0,40,Denmark
63,209609,13,0,0,38,Denmark
83,168283,13,0,0,40,Denmark
47,295488,7,0,0,25,Denmark
37,190895,10,0,0,60,Denmark
44,164190,14,0,0,20,Denmark
43,216010,12,0,0,40,Denmark
37,387568,6,0,0,10,Denmark
65,188386,14,0,0,38,Denmark
74,174491,9,0,0,30,Denmark
96,31221,9,0,0,30,Denmark
65,272451,13,0,0,40,Denmark
95,152652,10,0,0,50,Denmark
39,104413,9,0,0,20,Denmark
98,105936,9,5013,0,20,Denmark
74,379066,10,0,2205,24,Denmark
59,214858,13,0,0,40,Denmark
88,237735,3,0,0,37,Denmark
55,158592,7,0,0,50,Denmark
73,237321,2,0,0,40,Denmark
69,23646,14,0,0,40,Denmark
87,169240,9,0,0,40,Denmark
59,454508,13,0,0,40,Denmark
60,130356,10,0,0,48,Denmark
98,427686,6,0,0,40,Denmark
64,36411,8,0,0,30,Denmark
99,548510,13,0,0,30,Denmark
52,187264,9,0,0,55,Denmark
44,140752,9,0,0,40,Denmark
86,325596,10,0,0,40,Denmark
43,175804,13,0,0,40,Denmark
76,107302,14,0,0,60,Denmark
38,41161,9,0,0,55,Denmark
59,401832,10,0,0,48,Denmark
55,353808,10,0,0,60,Denmark
46,349910,15,0,1977,50,Denmark
47,161478,13,0,0,40,Denmark
97,400225,7,0,0,20,Denmark
70,367533,9,0,0,40,Denmark
80,69306,10,0,0,15,Denmark
92,270366,6,0,0,40,Denmark
49,103751,5,0,0,40,Denmark
87,75227,15,14084,0,40,Denmark
58,132563,15,0,1726,40,Denmark
51,79580,13,0,0,40,Denmark
90,344624,10,0,1485,40,Denmark
47,186359,9,7688,0,60,Denmark
76,121685,10,0,0,45,Denmark
77,75104,13,0,0,50,Denmark
79,188343,9,0,0,40,Denmark
52,246449,10,0,0,60,Denmark
68,85088,10,0,0,37,Denmark
39,545483,12,0,0,40,Denmark
36,243986,10,0,0,20,Denmark
46,32778,9,0,0,30,Denmark
42,369114,9,0,0,40,Denmark
98,217200,10,0,0,40,Denmark
88,149220,11,0,0,40,Denmark
54,162034,9,0,0,40,Denmark
51,157813,7,0,0,58,Denmark
49,179715,6,0,0,40,Denmark
55,335549,15,0,2444,45,Denmark
91,102308,14,0,0,40,Denmark
58,367749,2,0,0,40,Denmark
74,98281,8,0,0,43,Denmark
50,115792,13,0,0,55,Denmark
92,277788,10,0,0,25,Denmark
86,103435,9,0,0,40,Denmark
85,37646,10,0,0,40,Denmark
71,385632,4,0,0,40,Denmark
78,210278,13,0,0,30,Denmark
92,335357,9,0,0,40,Denmark
84,272165,5,0,0,40,Denmark
52,148995,9,0,0,60,Denmark
44,113434,13,0,0,40,Denmark
59,132551,14,0,0,35,Denmark
62,115433,12,7688,0,33,Denmark
40,227890,9,0,0,40,Denmark
74,503012,3,0,0,40,Denmark
41,250873,7,0,0,45,Denmark
65,407930,4,0,0,40,Denmark
92,148187,7,0,0,40,Denmark
55,159322,9,0,0,40,Denmark
98,334368,10,0,0,40,Denmark
72,196328,13,0,0,40,Denmark
61,270842,14,0,0,50,Denmark
61,235079,1,0,0,10,Denmark
72,327154,9,0,0,40,Denmark
95,188391,9,7298,0,50,Denmark
86,30559,9,0,0,40,Denmark
95,255098,13,0,0,40,Denmark
81,248010,9,0,0,45,Denmark
74,174515,9,0,0,40,Denmark
54,171956,10,0,0,40,Denmark
40,193130,15,0,0,16,Denmark
78,108670,9,0,0,40,Denmark
35,186172,13,0,0,45,Denmark
51,348854,10,0,0,27,Denmark
56,271828,9,0,0,40,Denmark
67,148606,6,0,0,35,Denmark
74,123983,14,0,0,40,Denmark
73,24896,9,0,0,30,Denmark
44,573583,9,0,0,48,Denmark
64,106175,13,0,2392,75,Denmark
87,307767,9,0,0,40,Denmark
62,200574,10,0,0,40,Denmark
94,59083,10,0,1672,50,Denmark
50,358056,7,0,0,40,Denmark
65,114670,5,2062,0,5,Denmark
41,262042,9,0,1138,40,Denmark
81,206010,8,0,0,8,Denmark
60,183869,15,0,0,50,Denmark
51,159001,9,0,0,30,Denmark
90,155818,10,0,0,40,Denmark
74,96055,9,0,0,45,Denmark
62,131776,14,0,0,40,Denmark
40,228613,7,0,0,40,Denmark
36,198163,14,0,0,40,Denmark
99,37028,10,0,0,38,Denmark
89,177304,9,0,0,40,Denmark
87,144064,13,0,0,50,Denmark
91,146659,9,0,0,60,Denmark
86,26904,9,0,0,98,Denmark
83,238917,4,0,0,36,Denmark
89,170148,9,0,0,40,Denmark
91,27821,11,0,0,60,Denmark
68,220460,9,0,0,40,Denmark
80,101320,12,0,1902,40,Denmark
88,173858,9,0,0,40,Denmark
41,91048,9,0,0,35,Denmark
99,298696,13,0,0,40,Denmark
56,207202,6,0,0,70,Denmark
43,230397,10,0,0,5,Denmark
89,180599,9,0,0,35,Denmark
58,199046,11,0,0,2,Denmark
96,132686,15,0,0,50,Denmark
88,240063,13,0,0,25,Denmark
68,177705,10,0,1740,48,Denmark
67,511361,10,0,0,40,Denmark
53,89397,9,0,0,40,Denmark
42,239439,7,0,0,40,Denmark
44,36989,10,0,0,40,Denmark
73,76978,9,0,0,35,Denmark
99,200068,10,0,0,35,Denmark
43,454941,9,0,0,40,Denmark
80,107218,13,0,0,20,Denmark
80,182070,7,0,0,16,Denmark
73,176360,9,0,0,40,Denmark
63,452405,1,0,0,35,Denmark
70,297396,9,0,0,10,Denmark
46,84790,13,0,0,55,Denmark
80,186787,9,0,0,42,Denmark
87,169662,13,0,0,42,Denmark
72,125933,10,0,1669,38,Denmark
81,35448,9,0,0,22,Denmark
36,225548,13,0,0,30,Denmark
45,240842,9,0,0,40,Denmark
64,103931,10,0,0,40,Denmark
46,232618,13,0,0,35,Denmark
48,288548,14,0,0,50,Denmark
79,220609,10,0,0,40,Denmark
88,26145,6,0,0,80,Denmark
50,268525,13,0,0,50,Denmark
95,133758,4,0,0,10,Denmark
49,121264,11,0,0,40,Denmark
77,29814,9,0,0,85,Denmark
64,193701,9,0,0,45,Denmark
49,183279,10,0,0,44,Denmark
35,163942,9,0,0,35,Denmark
78,188612,9,0,0,40,Denmark
73,102771,13,0,0,52,Denmark
89,85625,10,0,0,20,Denmark
84,245090,13,0,0,50,Denmark
59,131239,13,3103,0,45,Denmark
89,182074,9,0,0,35,Denmark
59,187046,9,0,0,40,Denmark
66,90624,7,0,0,40,Denmark
58,37933,10,0,0,40,Denmark
35,182177,9,3325,0,35,Denmark
63,716416,10,0,0,44,Denmark
45,190562,9,0,0,56,Denmark
73,141583,10,0,0,35,Denmark
61,98941,14,0,0,40,Denmark
98,201729,5,0,0,30,Denmark
49,175485,10,0,0,40,Denmark
55,149168,9,0,0,30,Denmark
77,115971,10,0,0,40,Denmark
41,161708,13,0,0,30,Denmark
64,244903,7,0,0,40,Denmark
90,155664,10,0,0,40,Denmark
60,112754,10,0,0,40,Denmark
48,178385,14,0,0,48,Denmark
89,44064,10,0,0,25,Denmark
90,120939,10,0,0,40,Denmark
72,165134,11,0,0,35,Denmark
84,100405,6,0,0,40,Denmark
46,361888,13,0,0,60,Denmark
75,167864,7,0,0,30,Denmark
83,202950,13,0,0,45,Denmark
68,218188,9,0,0,32,Denmark
45,234962,9,2829,0,30,Denmark
40,177226,9,0,0,8,Denmark
69,259931,4,0,0,40,Denmark
39,189528,4,0,0,60,Denmark
77,34996,10,0,0,40,Denmark
92,112584,10,0,0,25,Denmark
62,117589,12,0,0,40,Denmark
50,145234,10,0,0,30,Denmark
50,267086,11,0,0,52,Denmark
45,44434,10,0,0,35,Denmark
65,96130,9,0,0,40,Denmark
85,181382,9,0,0,43,Denmark
54,168845,9,0,0,60,Denmark
80,271767,14,0,0,45,Denmark
49,194636,13,0,0,45,Denmark
99,194894,16,4787,0,40,Denmark
49,132686,9,0,0,40,Denmark
98,185848,9,4650,0,50,Denmark
35,184378,13,0,0,40,Denmark
60,270859,13,0,0,40,Denmark
41,231866,9,0,0,65,Denmark
60,36032,10,0,0,40,Denmark
59,172962,16,0,0,40,Denmark
65,98350,15,0,1902,40,Denmark
81,24185,13,0,0,40,Denmark
83,53930,6,0,0,40,Denmark
62,85088,9,0,1762,32,Denmark
39,94962,9,0,0,40,Denmark
61,480861,9,0,0,45,Denmark
98,187702,15,0,2415,60,Denmark
74,52262,10,0,0,40,Denmark
69,52636,14,0,0,40,Denmark
92,175273,9,0,0,40,Denmark
35,327825,9,0,2238,40,Denmark
72,125892,10,0,0,75,Denmark
59,78255,9,0,0,25,Denmark
86,398827,9,0,0,60,Denmark
44,208919,14,0,0,60,Denmark
54,365996,13,0,0,6,Denmark
55,307638,9,0,0,40,Denmark
98,33068,8,0,0,55,Denmark
59,254291,10,0,0,60,Denmark
89,125417,15,0,0,52,Denmark
98,28848,13,0,0,9,Denmark
52,273425,11,0,0,15,Denmark
46,194723,10,0,0,40,Denmark
35,195118,9,0,0,35,Denmark
38,123273,3,0,1876,56,Denmark
82,220115,10,0,0,30,Denmark
61,265706,13,0,0,40,Denmark
42,279129,10,0,0,30,Denmark
98,122742,12,15024,0,55,Denmark
88,172654,15,15024,0,50,Denmark
80,119199,13,0,0,44,Denmark
64,107793,10,0,0,56,Denmark
78,237943,9,0,0,60,Denmark
49,64632,9,0,0,50,Denmark
49,96245,9,0,0,40,Denmark
44,361494,9,0,0,40,Denmark
88,122850,6,0,0,20,Denmark
81,173652,10,0,0,40,Denmark
57,164663,9,0,0,40,Denmark
79,98678,10,0,0,15,Denmark
92,245529,12,0,0,40,Denmark
84,55294,10,0,0,40,Denmark
35,140583,9,0,0,40,Denmark
76,79797,9,0,0,40,Denmark
66,113044,9,0,0,30,Denmark
77,283499,10,0,0,30,Denmark
98,51111,13,0,0,40,Denmark
52,232475,10,0,0,50,Denmark
66,176140,7,0,0,40,Denmark
54,301654,9,0,0,40,Denmark
47,376455,10,15024,0,60,Denmark
59,192569,9,0,0,40,Denmark
35,229803,9,0,0,40,Denmark
69,337639,10,0,0,40,Denmark
65,130849,10,0,0,15,Denmark
74,296282,13,0,0,40,Denmark
91,266645,14,0,0,60,Denmark
